time,f1\s1,f2\s3,f3\s5,f4\s7,f5\s8,f6\s9,f7\s12,f8\s13,f9\s2,f10\s6,f11\s14,f12\s15,f13\s16,f14\s10,f15\s11,f16\s17,
22.392000,25,0,0,0,0,0.042,30.70,27.80,1604.167,1206.597,1392.072,678.819,30.505,20.50,21.30,30.40
23.192000,25,0,0,0,0,-0.042,30.70,27.80,1603.877,1206.597,1392.072,678.819,30.519,20.40,21.20,30.40
23.992000,25,0,0,0,0,0.037,30.70,27.90,1603.877,1206.308,1391.782,678.530,30.606,20.40,21.30,30.40
24.792000,25,0,0,0,0,-0.011,30.70,27.80,1603.877,1206.019,1391.782,678.530,30.634,20.30,21.10,30.40
25.592000,25,0,0,0,0,-0.009,30.70,27.90,1604.167,1206.019,1391.782,678.241,30.560,20.30,21.20,30.40
26.392000,24,0,0,0,0,0.001,30.70,27.90,1603.588,1206.019,1391.493,678.241,30.574,20.30,21.10,30.40
27.192000,24,0,0,0,0,0.003,30.70,27.80,1604.167,1206.308,1391.493,678.530,30.463,20.20,21.10,30.40
27.992000,24,0,0,0,0,0.017,30.70,27.90,1604.167,1206.597,1391.493,678.241,30.398,20.20,21.10,30.40
28.792000,25,1,30,71,0,-5.075,30.70,27.90,1593.750,1171.875,1380.208,672.743,30.421,20.20,21.00,30.40
29.592000,25,39,38,71,85,100.371,30.70,27.80,1583.333,1188.368,1368.924,658.565,30.421,20.10,21.00,30.30
30.392000,25,202,33,71,7,9.278,30.70,27.80,1593.750,1192.708,1369.792,649.016,30.440,20.20,20.90,30.40
31.192000,25,200,33,71,8,8.987,30.70,27.80,1592.882,1192.419,1373.553,648.727,30.398,20.10,20.90,30.40
31.992000,25,200,33,71,8,9.428,30.70,27.80,1593.461,1192.130,1371.817,646.123,30.454,20.10,20.90,30.40
32.792000,25,201,34,71,8,7.325,30.70,27.80,1596.643,1195.023,1370.660,647.280,30.463,20.10,20.80,30.30
33.592000,25,200,34,71,8,7.905,30.70,27.80,1594.329,1195.891,1372.685,649.016,30.574,20.10,20.80,30.40
34.392000,25,200,33,71,7,8.398,30.70,27.80,1594.039,1192.130,1371.528,646.412,30.560,20.10,20.80,30.40
35.192000,25,200,34,71,8,7.472,30.70,27.80,1597.222,1193.287,1372.396,647.280,30.556,20.10,20.80,30.40
35.992000,25,200,35,71,8,8.390,30.70,27.90,1595.197,1194.734,1373.264,649.595,30.579,20.20,20.90,30.40
36.792000,25,200,34,71,8,6.460,30.60,27.80,1595.486,1190.394,1370.660,647.569,30.528,20.20,20.80,30.40
37.592000,26,200,33,71,8,7.235,30.60,27.90,1598.090,1191.551,1372.106,648.148,30.505,20.20,20.80,30.40
38.392000,26,200,33,71,8,9.459,30.60,27.90,1596.065,1193.576,1372.685,649.595,30.491,20.20,20.80,30.30
39.192000,26,200,32,71,8,10.494,30.60,27.80,1596.354,1195.023,1369.792,647.859,30.421,20.20,20.80,30.30
39.992000,26,200,34,71,8,9.179,30.60,27.90,1598.958,1196.181,1372.106,648.148,30.389,20.20,20.80,30.40
40.792000,26,200,34,71,8,9.090,30.60,27.80,1597.222,1196.759,1372.396,649.884,30.495,20.30,20.90,30.40
41.592000,26,200,33,71,8,7.037,30.60,27.80,1597.511,1198.206,1370.660,648.437,30.528,20.30,20.80,30.30
42.392000,26,200,33,71,8,8.182,30.60,27.80,1600.116,1197.049,1373.264,648.437,30.519,20.30,20.90,30.40
43.192000,26,200,34,71,7,7.773,30.60,27.80,1598.380,1196.470,1372.974,649.884,30.486,20.30,20.80,30.40
43.992000,26,200,33,71,8,3.299,30.60,27.80,1598.380,1197.338,1371.238,648.437,30.611,20.30,20.90,30.30
44.792000,27,200,33,71,8,9.119,30.60,27.80,1600.694,1195.313,1374.132,649.306,30.551,20.40,20.90,30.40
45.592000,27,218,37,71,24,0.903,30.60,27.80,1599.248,1196.181,1373.264,650.174,30.569,20.30,20.90,30.40
